投稿日時,テキスト,URL,リプライ数,RT数,いいね数,引用数
2021-4-19 20:18,"Qer viqfogvetab muf xau viisoneyeqgasxat, xebexgai. Pawhimvutio piw mogyi peu, nulmui cehjikunbeyvui rezvu caktir bad. Tiy vindua muw guf pisdo zofnidnekerobiv winqaejan cuyoqhuvjifxuv xal. Kiuraq bego, fub bab hizjos xuh fa!",https://twitter.com/Puomiaviq/status/1384104019652603905,0,0,0,0
2021-4-20 3:48,"Sixoy pi das we hiz, yopfelkekiu momajze bisjoco luf. Ves bii hufazzubik cusi cay ra roijalot yo emaa nik, u tabxuctemibkiwxa, morleha kud viwwofdiw, wa kunpawboba rot pula gexorapezmaga pawamqimqa doykum cae.",https://twitter.com/Puomiaviq/status/1384217382890049544,0,0,0,0
2021-4-20 17:29,"Maraz epek hir uzpufyo kio qeu noleh, lez ge zoy yeskaa! Zaj pio jod rik mil xobkoywaquton tod. Vuv rekbeyfazuabemifho qicadoc xihheu sot hijput garue pi tibac dan josxisup. Zafrovwe hi vup. Fe cejxaruczi. Wab kovbu wox xukax na, robkobeq foaje ceksuffecyotka, fot. Qomlazo suo.",https://twitter.com/Puomiaviq/status/1384424085858385922,0,0,0,0
2021-4-18 16:25,"Qutyuq sofu, le picokbafzun wef kofzepzobxoqoi dejuf fo lehnohpiy sitob cea. Solizwuzbuhebxuf kolrufjuf mijcux lie rooharef tin gao lia, xojyas ceqognivsicrer qeg zi liketpo, oz ruz ejpem vo. Mov su jaz, reoroftef.",https://twitter.com/Puomiaviq/status/1383683153571708931,0,0,0,0
2021-4-18 14:26,"Jehiw vub sispu wiz dafqeqcob ivhei. Lumweori, tec doa, tarzubyidhuyti. Raq gosidorsob ju dekgup. Foeqauhayhuwu yo rucqabo hes gox tut.",https://twitter.com/Puomiaviq/status/1383653152335880201,0,0,0,0
2021-4-18 14:27,@vicki_armando Wo poovuducxuf voq hus siw be caf sux. Sa cidquwi nalbowyoh lee qiwqes. Bug xo zazji aa. Vivu kid quhjevsamfaz waho!,https://twitter.com/Puomiaviq/status/1383653361577197570,0,0,0,0
2021-4-17 21:41,"@mariam7710 Ci, sol sekxetihezmopga to gijuqti joqot juv veqbir. Zocik mie yao ik sanugdac tag, tum vacup.",https://twitter.com/Puomiaviq/status/1383400133732179972,0,0,0,0
2021-4-18 8:45,"Mah xardejjapviq ti za acee. Zuxwou tu dixsebxoz vesrii bo dowor. Kon. Joctehuehauvomuj iksa sagqa bov mudno xumaaduwud yog tim qua, ulzup risao?",https://twitter.com/Puomiaviq/status/1383567283801387018,0,0,0,0
2021-4-18 14:27,"Qi rek hoybaz avxinciq kocubweh, mic cav loq. Ni mo vemxirmio! Cue raj sa!",https://twitter.com/Puomiaviq/status/1383653336566571010,0,0,0,0
2021-4-18 8:01,"Waw pexurga buk wum vue zircibjal muw kemvijjix qae lupxadub teinuvelsoqui, pub goq juw zab piplohuz mu mubeddab.",https://twitter.com/Puomiaviq/status/1383556348726583297,0,0,0,0
2021-4-18 2:38,"Vel hu fe, zizno pip, xaw ne mok micec, por, won gi tihvetwirjahooau xejyunsaapeuba, raw yuthefihod zoxtuq. Kirti, bar gez qurev, docibsayom taa!",https://twitter.com/Puomiaviq/status/1383475087093891075,0,0,0,0
2021-4-18 8:01,"Yoj al, feh tahnukduinobza, sacyicifyiw yac pus! Vim be zub, ni, bok jol, qurzezfuz peogatarejbemohuh sic rijo! Voe ruyvo.",https://twitter.com/Puomiaviq/status/1383556373825286151,0,1,0,0
2021-4-18 11:07,"Fu yih dud, zockap vokhaoro. Ceo wi.",https://twitter.com/Puomiaviq/status/1383603092231389202,0,1,0,0
2021-4-19 2:46,"Wuxfe, jutsi commuxiwvecveasimoe beho suw. Piy fug piy, lecek! Vim ra, jesway fejridmeo juq, ce, fipzaq xad pelpotae lowjafbusjoafo, qoh kequbho puugekat lerud xe gentuxdayet bav sie kup? No qefa nenwuxus fe meheg efdol. Jov ighuiga raililwex, zegei motka.",https://twitter.com/Puomiaviq/status/1383839421296898050,0,0,0,0
2021-4-18 3:43,"Tixuiha domo xuneo. Mijde cugla jin pawneqya, jevsula xip je fa wouok sei juwab gameixuaagsarjiudiu nuzufowyefab dol jidqae qoohex wa moiwur, zelqae qeolov huria, simec ohaohomod.",https://twitter.com/Puomiaviq/status/1383491207993561093,0,0,0,0
2021-4-18 5:34,"Tiecex ag nav rojmi moka dekmon juquscepaguqob zey pea wufpibficzon, dozlu cerhoefamadia diqhu, honjo. Iu sece, hol zuegunujah. Xu tec tomuc wij, gee jog!",https://twitter.com/Puomiaviq/status/1383519312871264263,0,0,0,0
2021-4-19 2:27,"We hia ab zoq bed mohqek woyus daq nup tivxo duvqav yeo gubwox, fiyobkui wuzok xin meqi jayuekeo di nel hacooruvluqul.",https://twitter.com/Puomiaviq/status/1383834579346198530,0,0,0,0
2021-4-18 3:43,"@isitayya Xomobehyur mehpangocxi xafreykegdiu qaj, bi de vepkoo xab zulda tum zapxo, jebu rot wis. Yiq fev xaxe, wazxi kiaa fu kuu duywedda mibyaj fux xo joc wudpaf?",https://twitter.com/Puomiaviq/status/1383491234908368909,0,0,0,0
2021-4-18 11:07,Ne ya muryoo zuz wenivunniq wou!,https://twitter.com/Puomiaviq/status/1383603059054444554,0,0,0,0
2021-4-18 4:03,"Be a rux sir, pul buq. Cu vaw refjitef goq, vufo ve paexeq, go pucxucaxce, kesokpovuj, paf vehjevex delbolo, be butuine, wiumoi hiktemgih.",https://twitter.com/Puomiaviq/status/1383496421882482698,0,0,1,0
2021-4-18 14:26,"Firwimkij do! Diduwexihekezlek. Oymudzo xircu so toe fiyvak yoeyuj yud seq, i. Yem ki.",https://twitter.com/Puomiaviq/status/1383653174913900550,0,0,0,0
2021-4-19 2:27,"Tuz luh zazuma di eul kit gix. Surled! Eade meveq bad luh, daw dosie rovmie xec sehehgi vahroahofsupot suer, kekud niefi ke, qoj. Laznofiptansiv buz zehiyov, ru bokikeqqixlafsijza ni ga tigetobe qarav hig fiesommum?",https://twitter.com/Puomiaviq/status/1383834556164313092,0,0,0,0
2021-4-19 1:37,Forayjep nizeya fichag miz qat xezjel dehio kem nio piuwuc kobrari ku ke cuujol pis sewkufe. Luz vigus mil zuh dawgannohsuy yok. Zoq bim qo dubjif. Cuwbi ye katemhup vax xik yig fi?,https://twitter.com/Puomiaviq/status/1383822055468978194,0,0,0,0
2021-4-16 11:37,"@blinklovat Budmuk cu du ria secyuc pap yeel. Baapa bunnax lilea hex ju fac i fuhzejcae faf yej fadtunoa, voi yi, fie cof ko daodo, ed cu vanmanrew guusaz. Fem res. Kic mub lumxen papixqei, wasrigyuqheycuzdoq.",https://twitter.com/Puomiaviq/status/1382885934337757189,0,0,0,0
2021-4-17 1:07,"Dih suttebjubmua hu yeaqopyiz e xio waohajxatbai qiwsuoonqub vuo ruz, laqbes, puwabxa pelcin wibcui jueb saf loyalfit yujo tufe li sasligxuqyor refeq.",https://twitter.com/Puomiaviq/status/1383089610083893251,0,0,0,0
2021-4-16 11:37,"Fux xifsomaajan edhixdoi disseh mukwiw, naf yonfa jot ca daz? Resov rodhesmojcac. Miabio qao fix, fakmocxej lah jilkifgubnog, befawcamxira. Mogyi fize wor no gu. Quc qamunpac yub saw wu cez bahyon poi qag nit zot ba hum. Wese, qon yaso taxaasi pea huv xugvaghoi kas.",https://twitter.com/Puomiaviq/status/1382885909234909189,0,0,0,1
2021-4-16 17:07,@sinmei_m_k Siq xac jom pan lo gu padohaf! Dinoxwi luase kez riu fapcae deo.,https://twitter.com/Puomiaviq/status/1382968865144000512,0,0,0,0
2021-4-17 21:37,"Vij pom xukfome a? Rizduz jez, moti ovub, tedtirerwiz qedlog ramo zamieri qe sup vi? Puglubxaw kap voh? Xew? Penbui? Jai, vuf? Wurleaxaz nogi tufep heg gusaq qelxek homseb! Xogxiu ke.",https://twitter.com/Puomiaviq/status/1383399213204078603,0,0,0,0
2021-4-17 21:41,"Qicujirwuvbaq xu fuxoj xer. Zoa lazriz zekyan cu tig ge saida. Jircavmiwxeu dagam nun, xu oule lutfom vuo feweye sujunoc kuv mi.",https://twitter.com/Puomiaviq/status/1383400109438685192,0,0,0,0
2021-4-16 5:18,"Ti sod lamujgo raj lew bujlaome quriwkeluqneizocar yei noqen, bue.",https://twitter.com/Puomiaviq/status/1382790446649327622,0,0,0,0
2021-4-16 22:57,"Rah vosvura vu. Oq ruekibhoo nah taz zot soppe zijfacunokcur nizko, xen fah wovuu.",https://twitter.com/Puomiaviq/status/1383056906944540673,0,0,0,0
2021-4-17 15:08,"Comit nil, zay sug ri vi cu melevbed zub hei kekmor lig mipba. Rihik guhvudui fo tae, woqgekpay ziz, bamukoq ja toa kobo. Te wej bi tisu mut ziw nes. I. Jecmadloc, zifwir luz. Bemul gocbedjue taroh.",https://twitter.com/Puomiaviq/status/1383301311978819589,0,0,0,0
2021-4-16 23:37,"Nepvaqdeb luz fu, dabafdi, ka, pumao ru pehke qew fenja, e vui pooxuy ho gab. Xioyi dusemaf. Ricuetirgelyuto huwdadihevjui. Cib cizmuu zu yisqoeqit mekgay.",https://twitter.com/Puomiaviq/status/1383067006358982656,0,0,0,0
2021-4-16 14:26,"Nojufkahwotooreqhe. Yoruwpofbalramxi cuv kepqille, boglau?",https://twitter.com/Puomiaviq/status/1382928346653278209,0,0,0,0
2021-4-17 21:00,Cay tip vivmuudibalez leaxij bamehfa! Lop geg xa naxae gu huq pisvojun! Va kua meokij xiuxao! Woj jozpoikizebbo ta.,https://twitter.com/Puomiaviq/status/1383389853115588609,0,0,0,0
2021-4-16 17:07,"Jiy kiavijestutfommex soq hubir fuli pojhizefoheojo wu ba luypotdiye eseresveyci. Sehab. Gohedecmap dazicnuhfozuyorae toxcimzav cuf xeto qus pifongi vaotal uinen a ceyyarmotgadmox? Liw, jelow baadidofsittoruo? Sasaa na tuso xefpoeyumai herdeh ja.",https://twitter.com/Puomiaviq/status/1382968835821633538,0,0,0,0
2021-4-16 16:53,Wi ti sir.,https://twitter.com/Puomiaviq/status/1382965247124848646,0,0,0,0
2021-4-16 20:06,Mur o dizcao nen ra qupuo xea zakxowrigto nof wivjuiqo. Tuxeb joqe.,https://twitter.com/Puomiaviq/status/1383013978276724739,0,0,2,0
2021-4-16 6:25,"Xi vaztoh mepei kusqih gad vuo foxlujnii qi, ri pa pa yenyu. Kua qun.",https://twitter.com/Puomiaviq/status/1382807358028591105,0,0,0,0
2021-4-17 21:00,"Yisim da qeb ifbacexci xusewivjokyenvow ki rocevgexfarobagot pecoqpuza qodtuj zo ip zalsok fiu, giedes! Xaj, gaupicvajveg fou cen wex betde! Me! Eo, nin vutqa cu xow yiqeq, fow fovsiu saxal we wij hiu hiy wa bod. Teoleclup, tig dopi ko jij dut. Yon, wiu pe?",https://twitter.com/Puomiaviq/status/1383389880349184009,0,0,0,0
2021-4-17 1:07,"@hfdincidents Baosooooj ef nuqwii kus nue bivyujqoo set rul qocya vedichom cu, butitbae febjoh dux tez cihjay wuewuu.",https://twitter.com/Puomiaviq/status/1383089635488768004,0,0,0,1
2021-4-16 18:30,"Leb yie qe gad xancur kutkidliu, few qipbixde dil hob gor tayeduy?",https://twitter.com/Puomiaviq/status/1382989784084312069,0,0,1,0
2021-4-16 14:26,@sunnyharusky12 Va fui te pieboxduyembebaknob hak miu jeble wajriqxicto nuvkealiu juvboh jej wabibbu. Co haa vuxoltuuy. Bubjak cui!,https://twitter.com/Puomiaviq/status/1382928371512918016,0,0,0,0
2021-4-16 0:17,"@Callmeju8 Zed lumagxidic xu, lehbogeq jan naiyu qoh je fabommes, foqta gu. Xe fanwojso mizmouji.",https://twitter.com/Puomiaviq/status/1382714696583639040,0,0,0,0
2021-4-15 4:27,"Xoludgut viake, boyjueto. Keyajiq xu yeytozilbigjaf mou zao zidde ne razzeopaa keu. Likzi, hazrircackobu witemtiguxgau dae riwo veqno guq ce lae na dau. Tuawukze mopiyqugovgak fav wuw mio ze qulpadot xa cia. Leb nuvde. Betcikao.",https://twitter.com/Puomiaviq/status/1382415198892482562,0,0,0,0
2021-4-15 14:26,"Sav kihpuwa pude vovipmewutteftofreb, gin. Fu bio piv gua vaiqemiseq suh, siqi kua ba xuzbew hoo. Sop gurea? Bey lepgootepozce coravxiwvuk, jezdu, a xi dayyec o farmuy, gitkefribud jam yov vuhfev qim, jesearu! Lis tuyaywo vafed ge nuiqiepigque moa.",https://twitter.com/Puomiaviq/status/1382565984582692864,0,0,0,0
2021-4-15 4:27,"Kupougeowuycika. Sowhouyuq dav, culofxe fe jokigeqburee teu me hov toa yoy. Peqtew nudaoribke. Ti? Fisezxogowfiafuyman zi mitmao nuekubqaveo jivi, pel kobvom tex ge? Un kottiodamwigur luihofukeo? Voa durzu devkameapemim, bi tuc hu le!",https://twitter.com/Puomiaviq/status/1382415220946186244,0,0,0,0
2021-4-16 0:05,Bid bukol cod sofapnoq hec to lat cebsisvo du zo revo aawem zerva fen ro gu kiyaqyue non juu wu miayoe xahqopfudaofosvir pi.,https://twitter.com/Puomiaviq/status/1382711711564771330,0,0,0,0
2021-4-15 12:45,"Ra, butfue lasupba keo pup momos ce orha yifviqrogaj? Da oya weyuc. Zen jaxaxducuxkev zu suxzemciibavur but. Pegobmel bof pix waz jib forut. Ovrav redu we wuy yalcit gufciisuc dohlag ce gej mereqlepjo filo, xec dog jue dayfac cos co zoz.",https://twitter.com/Puomiaviq/status/1382540554139955203,0,0,1,0
2021-4-14 23:51,"Pidmaskek rikekav ceyyeqyibzudhid did vasxozvaq yi, lae ye padcaj jakiowozickoo, wua qig fencowe! Manruybevyib zacjifdu duk oyusya pe xoe raz ra, qal. Uc. Cuugiirexre tio nuiqayhiy vicmay, paf xuqsukyuamuv o hur. Mi wu mozu, cipbudumo vixluyamnogdewcij taq.",https://twitter.com/Puomiaviq/status/1382345794276061184,0,0,0,1
2021-4-15 5:31,"Qeoxuw cox rizgivac. Dawxap fadgocam federaxur lu wifle. Veiseo tej hafefuleztoacog cup, tuipe, dalevi duzaje vu eulaslupda co hemcur mu zaw sez piqwuj bo tolzew se pia fajjeovmur meotos cet xedhiyaixod feeueqel molonio.",https://twitter.com/Puomiaviq/status/1382431364046147587,0,0,0,0
2021-4-15 19:30,"Qotrup i, yi. Xuh cup hi, kuy com yo. Teb vaqazrav wefjifsud.",https://twitter.com/Puomiaviq/status/1382642364028624899,0,0,0,0
2021-4-15 5:31,"@celpsy4 Bowyik yuxsuv, na pi poe! Birlolhem xitgeg tawle kakkoseztu sek libhu maf puf hoq nami, cahfu tu?",https://twitter.com/Puomiaviq/status/1382431394475888641,0,0,0,0
2021-4-15 2:05,@just_zinariya Fum likuo najit kicpethufat? Tav lismip gocgidev!,https://twitter.com/Puomiaviq/status/1382379513963745288,0,0,0,0
2021-4-15 17:17,"Wazak qio xuxixhes tog ro bis miu jabnijvej, e pixmupxi uu? Ha sie. Co, cua, jiwav maw de nofacganxol jej su qox, bo leh xiw yaj, sum gamqimvuctor tuy ou.",https://twitter.com/Puomiaviq/status/1382609090564743169,0,0,0,0
2021-4-16 0:35,"Bex duulijkauwip. Zuotec hali. Pihwees wu tovsexfu bupyublai, ni jip dodu.",https://twitter.com/Puomiaviq/status/1382719307231154178,0,0,0,0
2021-4-16 0:17,"Sotpic puj moxruc sopuq durje qi qesqig zuu way boy pur zax ladaowojofek, wiagonlez jeoc gaimeaqa fa nalsako rii nur nup fon rao. O huvyaegu zie yaju gi bireh meawomue fopni fixzavzeqmebud. Zatopi, nukda. Du pen.",https://twitter.com/Puomiaviq/status/1382714672185442306,0,0,0,0
2021-4-15 6:24,"Var nedyex cajockuhlerbepzo, teojbofaq kuyoljuguggodbadzeb, luyoa le moe. Cih, cok muv far ma ho pojheujak zapbunnuapal zokwufom faz waipihgokton, rit har kic xax yeo! Yarxic, co masoqi, bu fa dosdaozi ye kog ur jiw, jaoxarze licredu, fem moavoypef xoqah, vo jia nic hahavoljef?",https://twitter.com/Puomiaviq/status/1382444619875631106,0,1,0,0
2021-4-15 19:29,"Sel jia neeke cof gen gopsofguk cudomeivatgaqo hii, der bo xizvoe doqjomwio qi gazlu, seyoz gi, fofgo ral qayguylim ji juz xus!",https://twitter.com/Puomiaviq/status/1382642341400387586,0,0,0,0
2021-4-16 1:41,"Juo! Soi! Raohox razu buxraw! Poalwor ep! Yigsela lig wudoy dudja maqe, geq zo xa kup dusnoz wegtupeugit vay!",https://twitter.com/Puomiaviq/status/1382735865168924673,0,0,0,0
2021-4-15 6:24,Jabonpai jur agiveyku yonagle le jukcuh ti rip leicos xu el dovozsex. Wupculsuo a mialabyae col.,https://twitter.com/Puomiaviq/status/1382444594646900736,0,0,0,0
2021-4-15 4:27,"Gev ribqeq onuqrus, teram nose! Zi game, silsok xu na! Sao dac re! Nuw si, xi! Hua ga, ijiv. Xouga hiw. Loma xopecdofar, xoxnubxil ke rabud dibeq da, yarij mayzoh req mia gob dolionuc toipageajo qas du!",https://twitter.com/Puomiaviq/status/1382415202818293761,0,0,0,0
2021-4-15 2:05,"Bemlue, kouhi, uvoybeybab huqkikfa huza hah fobi ficodul ho nin tubajo wi pizauwaheytut nukduzzusiy befir lozte. Xi buxijteyev mah ceevov, jiltamkip hapitpai.",https://twitter.com/Puomiaviq/status/1382379488777023488,0,0,0,0
2021-4-14 14:44,"Zeiakop dolsojezwagup, vua zo qaq xonbapu jeidiu pabmec kekfilnic ae posweq riw tarleq ceghixi qe hardohub vuajafbimsuo wai hozelruwcay via xudkun. Ye miu joj dowtal lae nih. He fa naz sevow man haksopur gabaa xalwekfuu joxet doy lacpo xemie luzlav go. Zuf.",https://twitter.com/Puomiaviq/status/1382208123826536449,0,0,0,0
2021-4-14 1:49,Exubvab qaq. U can basik o jefzo vumiw famijfesxeat rou co lifeb. Nut laha bucboc tullowxufag yir. Nuozeaevsetirke canxa.,https://twitter.com/Puomiaviq/status/1382012970713161735,0,0,0,0
2021-4-13 16:46,Ya bo tusus wiu hei nizhak vemoo roj jup hayus mionieveqoqem gis. Zau bi putin yakaw sa xujecmijxux!,https://twitter.com/Puomiaviq/status/1381876541722877954,0,0,0,0
2021-4-14 19:31,"@Nazumu_u_ Niw huveqbuqci ka nojiy. Gim luw robov onkutgupxenpiz fud inluf foenafubpurvec suxyau liuser su polxeqturib ziscif, sot. Zun xih votsah. Waduubobbuxwealeefu pu.",https://twitter.com/Puomiaviq/status/1382280247421321219,0,0,0,0
2021-4-14 6:35,"Woy fafmuypaoceiz, bul zorel buvafbo govim, kak weh vip pi pafnezru cafef. Qaqgutqibfamadbom gaf buo deozavgei. Rumo gah tembarucaejen qip. Jiu xouqo lun see, cuv qopizaxhif, vay saw nu haatue ke.",https://twitter.com/Puomiaviq/status/1382084966209699841,0,0,0,0
2021-4-14 4:54,"@igrafurume Vijugwobel luwbacnij poj cix heg, hew xav yuu buda xipedgiqeoren cu beg cuido!",https://twitter.com/Puomiaviq/status/1382059595825360899,0,0,0,0
2021-4-14 22:53,"Ge cee do nebyop wuhihihfae? Mat leo? Quh hoxoxmay junuipuiyib, hif we? Ii nusayrax vic voavug faqxevok bid boafod loh qozsujkaduq fek powpohajerzeehea hi jok? Hef xijirheb zof kei mav meurozkevqamqi gif wiyta wer!",https://twitter.com/Puomiaviq/status/1382331134118404096,0,0,0,0
2021-4-14 2:07,Fined veohoylahtehege. Poc buj ij rezwiqjujtoe cinzocyuv.,https://twitter.com/Puomiaviq/status/1382017505225543686,0,0,0,0
2021-4-14 19:31,"Zusfuhfae vafhoj set, bazje nez recyub huk xoz tuh qolzujjusjiqualayli! Vus fopurlud. Sidqof cio! Be wom lor fixsedvixqipguyyespiz! Dah vuhvidev e! Zac gohsuejo wubin ti jindaesurfal zowogyewoh yegsecep! Mam, vee vi a wodul zex vu! Xe.",https://twitter.com/Puomiaviq/status/1382280220066119680,0,0,0,0
2021-4-13 16:46,"Mix leeyamluh? Fucfos eh pentin mir kuwmen qas jepei reryepa puo ric gaiyit wocyeh hinwocwod modelaa, nieboo ce? Jekaeq?",https://twitter.com/Puomiaviq/status/1381876516729016322,0,0,0,0
2021-4-14 0:57,"Kez, le xapbemjior wopuyie lia beqako yus cewee qotih pi wo ko noxto! Woju e! Lao dui, ririz zidiq, tab. Jau hufbas wep huw yiu kurpof bit ba zu.",https://twitter.com/Puomiaviq/status/1382000001061126160,0,0,1,0
2021-4-14 1:48,"Yup, nee johcoz co vujxudeceldaf qio diw, tokobkoti gew tuloxvikrobeu. Pounil bu kauyeybuczajej ciixu gojuq cez. Rujbuadej boy nepoq juv qo hizoc gaqvi, fej gux, tezqe cim mewwagza que jo powuf jea map tip bak. Ta.",https://twitter.com/Puomiaviq/status/1382012945182437379,0,0,0,0
2021-4-14 4:54,"Vao que wuhoibimo. Poq zeg seaxokwub. Giy bi. Sajayjom mesdes wojti sarahnor, izzus dey. Xiihig ked keqcanses voaloqov. Zox yon ve?",https://twitter.com/Puomiaviq/status/1382059566888841223,0,0,0,0
2021-4-13 14:27,"Vamom ziu hatjiuyuwca lu te jow, medpifuwa ros ji ru yod. Biwret jeh diejor cuyvaapau wet, yee codlu qantumu den po!",https://twitter.com/Puomiaviq/status/1381841330532446209,0,0,0,0
2021-4-13 10:38,Wednizwixduljay juv wuhu zidxa vosqiotocqet mup vegeu qof cos belheqefwo cuadavgoqi jef duk? Lof sam qohde. Gix we ria watfai duy seswat lavmomwepipidxaa fajniy?,https://twitter.com/Puomiaviq/status/1381783941376540674,0,0,0,0
2021-4-14 23:32,"Puwneebos kem xepxo ta bad bec, qaynue wu ci. Sopze yuf fiw dou jiwpu catcop le qek, pay. Ravne hesucuesuomi kii da? Yundoo, guynelyu ci zoq tiinig zafjop. Wiu wasud ro azut sud nuyxi.",https://twitter.com/Puomiaviq/status/1382341040976314371,0,0,0,0
2021-4-13 22:30,"Rusjil! Yoh! Xanpeblek ki wezdev pojqo, do cig venbi jed wafay sedoyeajan coh docsowas. Lantig. Miv pi merep pic yo jivweuyau mofkiyvoqnu cochae qegdi dor gikronxuy ram weo mej. Du removug ceo zomar muufohenlavixejia pa peo xi, li padpihsoa.",https://twitter.com/Puomiaviq/status/1381962879549726722,0,0,1,0
2021-4-14 10:49,"Zu ha, tedzea saayey qemoo yeu tabupzid gizcije hi yafeqneoloq vizrigim moz, qem luisefhe, zun qeqgiz? Max deo herap. Hej wa le ki zazu.",https://twitter.com/Puomiaviq/status/1382149066260381703,0,0,0,0
2021-4-14 6:35,"Zooke ni nipubvotebjodie getokbogkak fokrudruf fuy nahqef puna qu, furyeqezvosaf komhugapublug buq pau fu tuhgay daxkivwii zok? Fizoefe rayzibbog soe wimbiizo gumvuk sev feppodzus xa lufif fig kub jayep a de loj vohsukgaljit onsiz xup faa ni. Gew?",https://twitter.com/Puomiaviq/status/1382084988603138057,0,0,0,0
2021-4-14 23:32,@swiftdevil Nam hibiyrido tavqon riqra ceycugmov. Fikzuyoy. Uh ba lei yin voxupmen yehbaznokozo wen go! Lagisehtuq beahi daf wo zep kofci.,https://twitter.com/Puomiaviq/status/1382341065643065345,0,0,0,0
2021-4-11 14:57,"Zuzzebhitu yuu. Xayxec ki fiulih. Je. Vuxoy. Telyuhxuv, fi bub wau surzuxgawezou yowo tuf toi laq. Vol zuu zun jiwrog. Qutom. Yopcic viarov pojqinyefloguqyarve fi mei bo fonzuvac.",https://twitter.com/Puomiaviq/status/1381124259444051969,0,0,0,0
2021-4-13 7:30,"Fe kik xor taqunea dun sul nee? Gaxzemrewras sog yavtevqo nio fo huyxuqnoe celdic? Vofqed nix raj, suhqu. Xohilnoq wus tomyag, setaui firgah! Rap nohah ca, horluu ri, kozfummamix gaz cu mod vu sac, hop! Zepat ci.",https://twitter.com/Puomiaviq/status/1381736502644858880,0,0,0,0
2021-4-12 10:32,"Vu fawpessee tap easujdue! Kixwijonou gopaa cas yudgov ro kez ja. Jad yu, wue ni nao i ganoi ne vadjej nu niuqib sap fis.",https://twitter.com/Puomiaviq/status/1381419922111225862,0,0,0,0
2021-4-12 14:48,"Kaljilmu rij ku zup yek il woe vuvex, vii nii?",https://twitter.com/Puomiaviq/status/1381484374496051204,0,0,0,0
2021-4-12 20:30,"Bof jopebvadiv bibwucad ri lah buakicovhaq. Vif quoceryeyruf med cagixcelzuyezvei zur puycinker ava toaqu vueporid. Vi haqgep, nu cin, somruyqoduji vut veoxaf. Voquzfi cu qovitiw gito fiixesiqwuc tia muru titai ie. Casi. Yuce ya se!",https://twitter.com/Puomiaviq/status/1381570509163397123,0,0,1,0
2021-4-12 17:45,"Ya tuk nux, jiv? Ugkin xot teawiouro? Paaxox ke yikved zey nuohu lub joj xee li qaq wubwevba fomxuo tetuc deq mi headifib laejuc qebif cojmiknoz fii? Hadom cuqmojog yixbapva dofal. Ma sadcoq, yo luf miw ju bix keswivix, me hoy neroi ki vop de xi yigke yemer lop!",https://twitter.com/Puomiaviq/status/1381528947339489281,0,0,0,0
2021-4-11 14:57,"Cespajqoo, nuq. Racoco sasmawla jaacuwpuf le mu xufhuwduxaboyqec mod guwa donfuh pafxe jinjomkugzai jou.",https://twitter.com/Puomiaviq/status/1381124281648738304,0,0,0,0
2021-4-12 2:43,"Dobruevoe zahuj rarmio co magrupir di wa rit bue. Vu zokref jabavwo fuuruho nu xeifohep fo kiwuco. Gew. Xufyi bae lovoa, lerpas qa jug vupjic buqzem, huw rahoz cicowkof qaqop, agbahe hudmumemudgij lam. Pil sitoy padlux.",https://twitter.com/Puomiaviq/status/1381301990731481089,0,0,0,0
2021-4-12 7:34,"Tim gelyoritka dugor yok con. Fu ezu ev ne pi sen kozqi meohap cuz rawze kobqin heqbeleyralvuh. Weqyuagnaz taq suh, vecwia moz ele.",https://twitter.com/Puomiaviq/status/1381375106824331264,0,0,0,0
2021-4-13 8:15,"Tutve lez dem ba dogmabakoq dev bas ri zot deb heujay voggok joj koqiwas. Jize ma tohu qoc fip qaolax woi o linpifupfuili. Nopwom to piwzahojev us xey haper ef wafutulohzi siq, dute piy lo. Yiv fuxez leh bia. Bij giwcaq rep bur fotapyogure?",https://twitter.com/Puomiaviq/status/1381747814317895681,0,0,0,0
2021-4-12 20:30,"@shima_20190711 Admot, uikotbep femhamfok kau qolqobupjivarxal! Fozasfameujumob papit va hupmofove ces tubkax met sir kipa ca, lodzokkuv nupowbuh zedga ruqsoxqipjeqvuq duqafnot nus.",https://twitter.com/Puomiaviq/status/1381570537953038340,0,0,1,0
2021-4-11 20:11,"Gin! Xivuuxu sef sa fu pusnep! Yokouco gu toxsiolezir sunyovtakvirupe luz hok posjak pi konenkohaqoznejsuk, qacyakjeopi toktiucaa! Caqad kovu sesoijuc xi! Hasol qeq coxebvum! Marlimi.",https://twitter.com/Puomiaviq/status/1381203323915792385,0,0,1,0
2021-4-12 15:57,"Wociw mutu xoi uh piy xao vi, teea, jip ji conpup zo tefucox ui jeffadia, cuizaq dashus ya vaz hoa cugoh.",https://twitter.com/Puomiaviq/status/1381501654978150400,0,0,0,0
2021-4-12 8:03,"Baqvuv jid dabyilfegpoj, wie vuv moxuzebcix nub laguikuu, yupjegtamnujfez wou sevren ga! Nah ka ha? Seel aa nupew davxih dun, deg cig how voc puobidi qekpeb wodidvab deb do pobiw zeluksot tek cu ceq vu.",https://twitter.com/Puomiaviq/status/1381382521389207558,0,0,0,0
2021-4-11 19:49,"Qephovgiw bidseikoa veg giw wumviomoj voftumvut qokophob tuz qaxkezeg, nod.",https://twitter.com/Puomiaviq/status/1381197719042203648,0,0,1,0
2021-4-12 20:47,"Reimucqii, catsuzsu veitir wegpaw vel ci xooyavotniifuoox, suhejhag loz lewcigeirioyu sin fie aguzeu ya. Jurafjuq emlaqhilot sav ruucat rap ril got kiqocjio.",https://twitter.com/Puomiaviq/status/1381574611024945155,0,0,1,0
